City,Country,Date,Temperature,Humidity,Wind Speed,Precipitation
New York,USA,2000-02-02,-3.6146786144906153,78.0963965239396,23.799964984979095,18.32524793063274
New York,USA,2000-02-03,-1.8121914314345027,66.86025044986866,8.48108183899509,0.6831394535848112
New York,USA,2000-02-04,24.650244372888046,45.23592631400026,29.743112539145926,8.04931581673909
New York,USA,2000-02-05,22.54284128307566,69.00933107370935,29.447659762209597,12.55959168846349
New York,USA,2000-02-06,4.803956493099612,35.89290487538493,27.433455855644755,19.47378560683704
New York,USA,2000-02-07,3.130357894959859,82.34060990401127,4.799536375923604,17.02271755333769
New York,USA,2000-02-08,21.88715050767228,78.6264698757983,10.468634878972281,14.795634473749132
New York,USA,2000-02-09,-2.881473096625678,53.98319825729161,8.337572655349568,16.881994993968284
New York,USA,2000-02-10,14.217067575418376,44.778487953267,24.757276995037692,10.779765853685387
New York,USA,2000-02-11,10.088770661577804,39.68803357747827,23.998274219204973,10.824627412275474
New York,USA,2000-02-12,8.578615496446183,51.98883108374743,25.510883793517923,3.020908592180571
New York,USA,2000-02-13,-8.728603529016828,40.42879752244905,1.3445355037608997,2.9614005871065974
New York,USA,2000-02-14,26.800644730554318,64.53612354922734,8.433196872367029,7.1086240728622885
New York,USA,2000-02-15,2.9182579223811214,65.34646039133759,5.334270258275511,4.179333651120611
New York,USA,2000-02-16,23.30562444812535,72.86974037298714,11.489988085491191,11.453735538088079
New York,USA,2000-02-17,-8.84829285186514,61.82429535688834,5.894780473725478,7.097069042066082
New York,USA,2000-02-18,16.980748204587137,76.5588194237128,29.203018602182762,16.38625951970897
New York,USA,2000-02-19,30.770841371755083,82.26254722184316,21.437237356664575,9.299228208257757
New York,USA,2000-02-20,1.650655197950261,33.212389606231895,7.948112031725754,19.695152327033387
New York,USA,2000-02-21,23.387086544544694,81.61051903898534,24.315772737978318,1.409685598219117
New York,USA,2000-02-22,27.631777134928562,41.079132074520864,1.4398556003199048,10.799111761146118
New York,USA,2000-02-23,27.748544969290037,81.57235483186224,17.868693384155325,4.77804294790144
New York,USA,2000-02-24,16.396098886571746,55.082083654325146,10.038470044513723,11.412513244835296
New York,USA,2000-02-25,-9.099838418673647,41.0131056347898,18.732432018777615,2.126303124851392
New York,USA,2000-02-26,16.45752626105943,74.6461387109947,2.261050592536924,6.688126274070692
New York,USA,2000-02-27,3.4169547975320995,32.37809977822464,25.82233689396199,0.3653683723881951
New York,USA,2000-02-28,37.60816764234202,55.473359570522746,7.709286015111765,2.7701536049114495
New York,USA,2000-02-29,7.503133299732731,39.46966689400012,6.435700888894413,11.81862550500946
New York,USA,2000-03-01,30.40767884652847,56.277290444009765,3.6405362521687588,15.687377939567837
New York,USA,2000-03-02,21.27583239991042,80.21539920679542,18.03705765319835,0.31033990124786914
New York,USA,2000-03-03,23.79164060442904,40.612162373800906,10.106824065608254,5.720537084645871
New York,USA,2000-03-04,32.318034001655654,89.19468343130859,5.152073733095534,3.5813161074315536
New York,USA,2000-03-05,13.802478640833609,65.24251848532579,20.44776808260825,18.125038693718636
New York,USA,2000-03-06,-4.684651575100731,71.66069480966432,2.4562985488652886,11.46205253706102
New York,USA,2000-03-07,29.282330062617852,86.95643023281549,15.55436822825105,18.93244780952945
New York,USA,2000-03-08,18.873274970250023,50.01952860055923,9.465430223753412,13.288836856674218
New York,USA,2000-03-09,13.831839096112574,53.2685309366704,15.90179047307855,19.85681823404265
New York,USA,2000-03-10,11.582341607317158,83.7462833194628,23.09551399783709,15.301398269674227
New York,USA,2000-03-11,38.71668489184871,87.76908634181649,25.693145494390684,1.137684271681143
New York,USA,2000-03-12,-4.997107086599907,68.35691897252849,7.41013340004479,9.952372914275877
New York,USA,2000-03-13,2.866603526070291,56.1426822548853,21.85478381148521,11.53438616222253
New York,USA,2000-03-14,20.684805966235235,58.826321112226125,8.213837702287378,12.615414821428914
New York,USA,2000-03-15,21.775705935880122,63.728716167140625,16.284001851125808,16.095683983536503
New York,USA,2000-03-16,9.082928610331152,68.74544723162344,27.05792517183356,12.388975628525339
New York,USA,2000-03-17,29.788194368076134,54.98601325232908,6.8203253171274545,14.046267630396965
New York,USA,2000-03-18,37.65602368192121,40.55100238176284,1.7081332913156633,11.517003689103934
New York,USA,2000-03-19,21.796207311606377,47.07065232725077,7.1729911016066,0.5199156392496862
New York,USA,2000-03-20,-8.873251579018294,44.387926762958685,1.9462033984272964,4.762732722537464
New York,USA,2000-03-21,13.923768404655227,72.21747848711632,16.937459275303787,6.400969342893772
New York,USA,2000-03-22,1.2570404377464293,89.27437317916436,19.235539069193145,11.027748863321047
New York,USA,2000-03-23,-4.386137579475071,31.96058417859549,9.406803488545325,12.062078465194004
New York,USA,2000-03-24,17.3773789740599,33.58924506538415,9.360445759731519,6.009271484474981
New York,USA,2000-03-25,23.937408787613705,53.11273765884272,16.092692329808855,13.039294179750815
New York,USA,2000-03-26,19.70463515596371,50.89188881459533,4.848458625554129,10.355043472846056
New York,USA,2000-03-27,39.154034249761025,56.7940366299683,27.338271725389347,1.7337593618168157
New York,USA,2000-03-28,10.621750867291233,50.72100587947881,15.66908845935613,7.469665403888555
New York,USA,2000-03-29,21.26188131685047,62.779072824736495,27.920367009247922,4.731428200677534
New York,USA,2000-03-30,-8.42893546117099,55.854847276847345,23.850376966394627,10.199683447107253
New York,USA,2000-03-31,28.629817630948487,71.83986037771231,29.837934511515318,7.8515239409651745
New York,USA,2000-04-01,13.903580027444626,34.89014681279269,23.83079295999527,11.585400454865663
New York,USA,2000-04-02,27.4538765116369,84.16086816126948,19.71789232328362,10.20724349374419
New York,USA,2000-04-03,-9.221542668240946,54.299264690751485,26.096199544706025,5.655877530398092
New York,USA,2000-04-04,13.919774070415865,83.30391354807816,9.229085560836586,4.24504628760616
New York,USA,2000-04-05,16.118449908141393,84.00823573955084,7.143060634066966,13.272051907595108
New York,USA,2000-04-06,8.703916614350565,50.15890407963687,8.753888245156222,11.272359142592945
New York,USA,2000-04-07,14.786050739847294,40.026990008515234,5.929555325190532,17.624560978983403
New York,USA,2000-04-08,33.188870343786085,83.0202546011101,3.2134490938417137,12.220688692138786
New York,USA,2000-04-09,13.357327802637329,33.830111498644676,10.901023961246958,1.0344215410093915
New York,USA,2000-04-10,31.691473423741137,87.83555432449185,23.58639440568372,9.817205098953854
New York,USA,2000-04-11,9.268195233635343,48.642349389526494,2.9395807426540355,1.1825189327098062
New York,USA,2000-04-12,25.299134906563815,79.92833943047393,23.593060850543637,1.0969743884103722
New York,USA,2000-04-13,26.217823224822496,80.92323043257113,28.069674643741322,1.4312915429217954
New York,USA,2000-04-14,-9.896667719477778,35.34333975196219,18.839531435479916,1.5953411340625978
New York,USA,2000-04-15,3.0110351172281433,40.90838277994414,8.037231334538083,19.28886241906725
New York,USA,2000-04-16,10.6910802633471,75.58146042434745,17.6560640358739,17.79880904497084
New York,USA,2000-04-17,4.339571147273212,51.45656243515048,16.38487289027763,4.6352302355859365
New York,USA,2000-04-18,-0.8262398280946677,57.97828706368483,9.685471596167769,2.3140804548125593
New York,USA,2000-04-19,-6.915344708458012,32.46419014237152,26.71957047683153,8.566520670953564
New York,USA,2000-04-20,2.698900573722794,79.43011863183276,17.614141778611575,19.729726178040174
New York,USA,2000-04-21,32.13846802272507,38.83291510033838,2.200027052606972,3.9889323325987025
New York,USA,2000-04-22,26.107323722010598,35.52886014708099,12.437193091456454,3.886625421290897
New York,USA,2000-04-23,8.539282427029391,60.84486092891308,13.901815927397218,8.55617994361834
New York,USA,2000-04-24,36.20573280629779,77.67283500230471,11.573018313239569,12.913691738444605
New York,USA,2000-04-25,24.425239610697304,78.51049302492571,15.41965477162534,1.5192470513262735
New York,USA,2000-04-26,6.09459274415946,77.24525639947291,2.3342236427561005,8.614191038438966
New York,USA,2000-04-27,38.41128220553829,48.35302782834572,18.11796967282161,0.021432151392202226
New York,USA,2000-04-28,17.53222238937389,39.321752095015945,29.716631427366256,11.02599421196863
New York,USA,2000-04-29,10.853758555465262,74.83453515580774,2.732266703531925,15.319398953060581
New York,USA,2000-04-30,8.725087930438782,54.841838926561294,9.272986287886607,19.778026340571458
New York,USA,2000-05-01,38.82013042599978,69.68260026743499,1.0955040603126887,6.327577455007121
New York,USA,2000-05-02,5.489916304849894,30.215419056004052,17.407182855027497,17.342436358683237
New York,USA,2000-05-03,1.6196373231239711,54.3796242883074,27.652035176695836,12.70696498150263
New York,USA,2000-05-04,7.004434364491583,38.78089519395023,28.268703206467833,14.490060160380168
New York,USA,2000-05-05,9.798957385905336,42.7115761277293,6.275235732665503,15.072014103942077
New York,USA,2000-05-06,8.341685279201926,44.6677762488229,22.605750014423638,14.083783993069856
New York,USA,2000-05-07,36.381964988583995,39.95340376214051,9.129208533814817,6.146980256350361
New York,USA,2000-05-08,3.7462595162058285,52.25019924103175,1.2982647612886133,11.377773958245736
New York,USA,2000-05-09,-1.8944194062943538,78.38740605270279,27.778092590610875,11.45259334181555
New York,USA,2000-05-10,39.786824679912186,38.13956253442169,5.134847311197985,8.121231002429866
New York,USA,2000-05-11,8.109086739947521,86.03686521031557,24.900942401039718,12.12690288174423
New York,USA,2000-05-12,34.192262539031155,38.724244344052494,1.4832910392507492,4.406455631059927
New York,USA,2000-05-13,2.6084216347247597,69.99559834860116,5.841490853606737,3.5515331584318677
New York,USA,2000-05-14,4.186707235386869,65.65605522146544,9.5011522949045,2.22872516151732
New York,USA,2000-05-15,27.430544919232013,38.73252481974388,6.541478593501892,18.181696470701144
New York,USA,2000-05-16,9.353477721385222,57.6338765831521,9.277576625267574,13.939931223238203
New York,USA,2000-05-17,29.433193730391984,79.3197683965841,15.718336863942046,12.445214609776333
New York,USA,2000-05-18,33.230028306362875,65.77998420763933,28.1675391029166,13.43977665543938
New York,USA,2000-05-19,22.440533702401837,57.01857090355474,17.869599992157585,2.7568347539856197
New York,USA,2000-05-20,8.04158892230932,78.80308924882839,14.317849190289612,11.127713029926266
New York,USA,2000-05-21,35.71531103458388,60.45698401393609,10.7204614626264,9.47958847389108
New York,USA,2000-05-22,32.1813459944035,37.9103597264921,7.425305857072524,16.93959765978255
New York,USA,2000-05-23,6.389949894311474,43.37858088021573,17.328674110997788,13.90389193294922
New York,USA,2000-05-24,-9.1584897125523,87.50870050803233,15.292570632710799,9.338412413817192
New York,USA,2000-05-25,22.98784855975572,72.32319181742295,24.65858893027741,3.4264208184658007
New York,USA,2000-05-26,29.722852596175763,82.43404340471314,8.800695905002613,7.857147850376287
New York,USA,2000-05-27,32.871468198960635,86.22530255824148,20.849837227475906,1.5006671069804667
New York,USA,2000-05-28,-2.1197326732352213,56.717573482208294,5.627887805130135,19.98684162402318
New York,USA,2000-05-29,15.249702162595906,67.29703063136088,4.335002121385642,17.222623823469934
New York,USA,2000-05-30,-1.7518098083896287,87.17033686948605,13.183484944320242,10.305655260179538
New York,USA,2000-05-31,14.228137331056448,64.33535237223197,12.68595836365703,15.455526983082734
New York,USA,2000-06-01,37.5112604010017,40.038245455868356,16.663972924880248,1.480450572366605
New York,USA,2000-06-02,-2.4852250994184555,47.86297859278642,17.23514723458989,11.371050715419917
New York,USA,2000-06-03,-8.222798932146492,64.33278738930548,24.106808742239487,9.796620676570381
New York,USA,2000-06-04,21.435960235025806,34.68235179637073,1.8100819023377357,15.354826589837188
New York,USA,2000-06-05,2.9698562525977437,44.72576930627295,5.266697888691363,6.541478839672459
New York,USA,2000-06-06,-4.770900223164306,35.125890129171985,9.119353654586174,6.812882957887519
New York,USA,2000-06-07,16.99165381641259,48.25388257379598,15.532561110805641,3.830947046110018
New York,USA,2000-06-08,39.42312892782571,77.33614199804595,11.431346614959038,1.9909788633255388
New York,USA,2000-06-09,-1.7258239197602858,36.15019262460125,21.733518487481113,2.5194779576530935
New York,USA,2000-06-10,21.613507864818995,55.57006564134527,22.64111425581346,14.810343915923237
New York,USA,2000-06-11,23.28869905926426,47.09631493008059,12.678014335881771,16.840860578754217
New York,USA,2000-06-12,16.99162998882535,51.9982071422299,6.7526209910074355,14.815827911087505
New York,USA,2000-06-13,23.144024789399232,60.9157033128169,3.813587043227915,1.86006731433761
New York,USA,2000-06-14,29.615757100076173,55.903345252477095,17.04895703135491,17.517644832391905
New York,USA,2000-06-15,20.645341288041628,55.07708889258279,22.501197205494766,18.205713031440947
New York,USA,2000-06-16,-8.785294981514966,86.35166232659543,12.978756279554178,12.410406895390182
New York,USA,2000-06-17,32.02328038748717,52.56585670203913,29.731074414482567,7.925147889410051
New York,USA,2000-06-18,21.172128906276786,31.861451350712432,19.79615879683179,18.251823025011678
New York,USA,2000-06-19,-9.092768155618332,57.42479272200034,29.417976672523384,11.349310276946007
New York,USA,2000-06-20,26.198501713446532,59.381280247998575,4.334237038432901,2.474099556163285
New York,USA,2000-06-21,22.09496705971778,47.19597052126045,15.847733258140389,11.94012958042131
New York,USA,2000-06-22,28.72575577741329,39.55469949247066,17.248210743251974,3.6466927026932505
New York,USA,2000-06-23,39.43728449691477,68.5536087669916,5.552346752586209,8.886160216666593
New York,USA,2000-06-24,6.2059156056267355,55.60125625189862,15.806444366753173,7.11587485265627
New York,USA,2000-06-25,17.188533212951178,62.42662194999945,13.943152758840956,6.922648289324873
New York,USA,2000-06-26,35.20938611332163,60.241421376818494,8.09754581443731,13.120668188057106
New York,USA,2000-06-27,16.961238029747065,41.52825786600586,26.921130836872315,16.102542286020686
New York,USA,2000-06-28,29.978512128663596,81.50863863733773,13.699863123316803,14.85310894003359
New York,USA,2000-06-29,30.466322564219013,66.70211319140633,5.502401872573046,2.6113407717928006
New York,USA,2000-06-30,-4.185039226469458,60.650912592646,1.2979028469458254,6.831119076162673
New York,USA,2000-07-01,-3.7955086412968537,61.9677941339053,4.1796451720823775,18.049672946512626
New York,USA,2000-07-02,14.345495796833454,82.49755424298459,6.37354729242589,13.594407157524493
New York,USA,2000-07-03,38.77815280388044,70.71698351616769,18.583507771189968,13.332789179476892
New York,USA,2000-07-04,4.39681583679932,75.04813126916444,29.170654509828065,3.028533112009062
New York,USA,2000-07-05,27.175030751682186,36.707004924586315,23.569967020002412,18.14545352268044
New York,USA,2000-07-06,24.77751028403619,81.16573217983229,5.6243561098914014,12.661900295657258
New York,USA,2000-07-07,26.448425915225215,62.813209325977084,3.2424886946760525,18.26357717135481
New York,USA,2000-07-08,25.372180760564106,58.46054931504814,13.765058146470132,7.318643098527453
New York,USA,2000-07-09,-5.617206022349155,49.431224587124355,29.46243421345148,8.057849641272641
New York,USA,2000-07-10,11.749213775970649,81.02665007703413,10.866446714821542,9.117259727909397
New York,USA,2000-07-11,11.595241646132102,54.324884392682264,22.7018579962446,16.0772008493458
New York,USA,2000-07-12,24.289628604827335,38.557970156063504,17.821813209869486,5.080185030302258
New York,USA,2000-07-13,4.416854833611225,32.078065842459615,28.246532061152962,0.33990785975939186
New York,USA,2000-07-14,23.11888216911705,43.59775917487991,5.6104463342428765,9.12222933612016
New York,USA,2000-07-15,0.933291140866169,61.35447574102558,1.7985716476189961,10.368184158969695
New York,USA,2000-07-16,23.931736046429315,83.29098499699373,2.2972349300231185,19.12826048115307
New York,USA,2000-07-17,39.83509642610645,73.76596354045685,12.935084680648698,18.09463031654331
New York,USA,2000-07-18,33.969395888439905,71.8376816574785,18.169228352796065,8.603820146868733
New York,USA,2000-07-19,29.840686818451843,73.11074036791365,3.6254283448240243,10.596502614147132
New York,USA,2000-07-20,38.10954194483409,36.94166266273318,26.07608661728413,18.718036274139415
New York,USA,2000-07-21,19.8081418624497,47.938754804171786,17.854117764778685,2.171357638798761
New York,USA,2000-07-22,23.75631489007216,76.4621998794266,18.683186460991013,7.778553224756282
New York,USA,2000-07-23,15.266024469744192,73.65719979153971,29.211407210873872,16.177423039694105
New York,USA,2000-07-24,2.714660238182823,58.19711037700415,24.973912090272563,4.24553956027637
New York,USA,2000-07-25,32.65324927563979,39.733080100210536,11.890031095666508,15.175245923170763
New York,USA,2000-07-26,-2.5735578077075125,51.946920678853736,28.835001813653548,19.48694853495449
New York,USA,2000-07-27,17.999388639655287,79.85117155049197,3.5660404652072284,2.3419187809216058
New York,USA,2000-07-28,14.892867004890569,63.935087112813015,5.804566496944408,7.55376243340947
New York,USA,2000-07-29,19.533973736184606,42.9766605847402,15.948044741505752,10.119612696556374
New York,USA,2000-07-30,27.00875210584701,72.93207548342966,17.38413316504323,4.545768336286178
New York,USA,2000-07-31,2.2925976365060805,89.04833393773814,28.757185878109592,11.050568184094473
New York,USA,2000-08-01,25.915097712090088,83.7037538348975,8.287046603797299,6.882035994969131
New York,USA,2000-08-02,-3.183395308535621,32.42671695942308,27.229750241457985,11.722782124267097
New York,USA,2000-08-03,-3.324656050464477,43.60727777907255,10.819424929824002,9.681813106048887
New York,USA,2000-08-04,-6.071135679198971,46.82075692437425,17.579954191841036,13.87212470780466
New York,USA,2000-08-05,20.41757791661091,85.04629802068308,14.780958471635481,11.673655679141607
New York,USA,2000-08-06,16.21669611137768,36.57585409226081,16.522410358341343,9.093723211175323
New York,USA,2000-08-07,-3.5572316824438257,67.25189485235464,13.643115459679866,14.688185332261025
New York,USA,2000-08-08,29.718297741128453,84.22607170157194,23.408776634291993,14.40389256632567
New York,USA,2000-08-09,-6.665434988638321,44.118432447560124,21.13999273413474,18.67169720101669
New York,USA,2000-08-10,23.49096546601112,50.834594236567504,12.62641237085281,4.148763613197675
New York,USA,2000-08-11,-0.893567905309002,75.55912447185811,27.028446831235378,5.140868982095094
New York,USA,2000-08-12,3.427270043470447,50.29189440970439,17.307140849014157,2.1410292608758086
New York,USA,2000-08-13,3.7105085652672987,56.87444868555798,25.375923578385283,6.125328296866477
New York,USA,2000-08-14,-4.4885846332712385,59.652847135172266,7.382517960936541,3.7529529154301677
New York,USA,2000-08-15,0.1309036938664505,63.150528747752226,29.013557144527756,12.263163319968653
New York,USA,2000-08-16,34.421871796295804,78.3087932996533,13.869011801737178,1.6696672644298016
New York,USA,2000-08-17,32.22063148609876,30.257951089496704,24.767756378298376,14.374423033510954
New York,USA,2000-08-18,-0.06959524787281879,64.14451549805841,14.341035685415878,11.873614304201203
New York,USA,2000-08-19,11.410489348557093,47.684673073381745,19.17232312152862,6.79586149885425
New York,USA,2000-08-20,-0.4566377315759347,66.74232495675123,0.91982555277074,5.852138811999326
New York,USA,2000-08-21,-2.8092250160138077,85.81141490540027,26.939571523802503,2.1928714117235315
New York,USA,2000-08-22,26.760566978620965,61.79817798486227,6.454929809822152,8.5782530682426
New York,USA,2000-08-23,21.06086271923838,53.52384309309447,11.508529275096386,9.74681745086466
New York,USA,2000-08-24,-2.768672913093841,67.02748729580922,29.617550159279713,5.477025531443567
New York,USA,2000-08-25,29.7992321153595,72.09200521067478,0.750834120532845,14.536096371534345
New York,USA,2000-08-26,34.56325523142357,50.07253483220683,25.888952398350384,8.245718920981748
New York,USA,2000-08-27,15.918581008119329,67.99890208905276,14.146275518646961,11.768129576360629
New York,USA,2000-08-28,1.5071912234196994,69.32813187295179,28.697733635253044,4.538711763647834
New York,USA,2000-08-29,29.3042710890318,45.933246631916276,6.327942784660073,7.67234534011187
New York,USA,2000-08-30,26.22725995755031,62.0458237887589,21.12707004940635,0.22397391925954802
New York,USA,2000-08-31,2.1007750953132156,72.5029613124502,9.20551325571182,7.324390143561905
New York,USA,2000-09-01,-4.01704880715992,50.68449103320121,26.04053893568348,17.550258635738103
New York,USA,2000-09-02,-5.817259588382509,88.28224813645559,4.096498283259219,9.649964483932973
New York,USA,2000-09-03,-9.144843420760909,86.69512829333085,10.269731545828986,16.138181842146903
New York,USA,2000-09-04,15.474529861525834,68.84232869105648,23.163417621320242,8.273795237752786
New York,USA,2000-09-05,-2.947507223826481,87.06014882022808,8.45646635477409,6.379329896060641
New York,USA,2000-09-06,-3.7951519558033855,56.10765717906112,27.91184018651706,19.2565443898119
New York,USA,2000-09-07,30.768610336883327,76.69977702722001,5.896135397677976,12.690012222629841
New York,USA,2000-09-08,-6.589767535216497,58.682644539119565,7.778997283621437,9.773118102098142
New York,USA,2000-09-09,-8.755049539558259,54.52710885936382,23.2507776232578,3.6483981856515224
New York,USA,2000-09-10,-2.9784526652081054,61.31069727664474,3.8095513848703924,19.64603773459112
New York,USA,2000-09-11,12.588233430303688,62.081444637029094,8.560813568074899,18.622873564107493
New York,USA,2000-09-12,23.09833250334964,74.47803415890138,11.43469156255742,18.30312852973202
New York,USA,2000-09-13,29.505775650742173,75.58278065138944,22.839825474859694,2.1422132660575444
New York,USA,2000-09-14,20.208530324108928,89.42787502874671,23.191187708902554,17.303524064792835
New York,USA,2000-09-15,22.18392351784763,41.38917146067062,17.80445959820042,3.1366841880559826
New York,USA,2000-09-16,37.459374260216634,34.242374630042036,27.022333814339333,11.100790898450912
New York,USA,2000-09-17,34.18659647759245,43.31804321814969,6.857147693556679,19.032977550493737
New York,USA,2000-09-18,7.722367182372011,88.57786591846326,13.310706900720655,12.852769773603459
New York,USA,2000-09-19,-0.34114601620476037,85.93945496348084,2.154954966735202,15.300428429995097
New York,USA,2000-09-20,2.6883426524359137,76.17142869533538,1.640494351015812,7.937447034436527
New York,USA,2000-09-21,22.601104176315133,67.85324188961545,4.127705493770515,17.409064025638838
New York,USA,2000-09-22,-5.116224386094794,47.6337857353639,13.388017968393317,0.5495868960158612
New York,USA,2000-09-23,25.842394439874454,33.65469598159355,17.98519376586552,4.552308631942774
New York,USA,2000-09-24,23.513639303192498,84.32475496230438,21.769305290924155,8.451696126811669
New York,USA,2000-09-25,21.74679706815956,60.791394865116175,12.256350524563524,10.894682366857229
New York,USA,2000-09-26,37.68572679903636,58.509174957672386,4.374622109052501,4.068271623094644
New York,USA,2000-09-27,3.454741698702305,85.65310449979638,23.007370126653,3.312328708205985
New York,USA,2000-09-28,10.35817158147087,66.29788170813649,18.041035788338473,13.485730874115863
New York,USA,2000-09-29,10.733919757320972,55.45477142673149,2.4671837351362838,15.758553642028199
New York,USA,2000-09-30,16.67557870234889,89.72388087734319,13.64572141095996,10.020051040951415
New York,USA,2000-10-01,2.236205595853555,89.55387014715902,9.80551412119864,0.6831434461497232
New York,USA,2000-10-02,23.538415725541796,63.81843294779489,28.567708427188002,11.905608649546156
New York,USA,2000-10-03,19.583467859369378,88.1471407308213,9.448338564378721,14.147698819490369
New York,USA,2000-10-04,15.964268679687574,47.479656542033105,19.220435287394704,6.550755823144372
New York,USA,2000-10-05,22.74988374113549,76.29334593727579,7.7954341188533425,4.352263829343197
New York,USA,2000-10-06,-1.0254477427804574,81.48568685755865,28.99592309350476,13.823090772956121
New York,USA,2000-10-07,0.19482120373315048,67.55810167513755,27.44268771964731,13.73694626782364
New York,USA,2000-10-08,21.47224723936677,82.86258936492958,6.9648064700492975,1.8728871416091941
New York,USA,2000-10-09,-6.850765673548328,64.618854935646,12.520320657156844,4.926327013417586
New York,USA,2000-10-10,11.303130454813303,86.61365845463916,18.025611840204768,0.214254842383248
New York,USA,2000-10-11,-7.592309757897638,67.0328930331975,24.330728221735612,19.969599888116075
New York,USA,2000-10-12,25.530231139496976,80.18709914795974,27.14352767139433,16.455774202230362
New York,USA,2000-10-13,-5.749907590355171,44.25624044898993,2.9539555415211325,15.583466139558137
New York,USA,2000-10-14,39.12559233640966,59.941968246258384,16.68863928734541,5.646323104066067
New York,USA,2000-10-15,0.08045318193360806,45.34277102853192,3.442259802740435,15.821110272247484
New York,USA,2000-10-16,39.28704304427625,74.6959412563491,13.40925248008343,14.708198522445457
New York,USA,2000-10-17,3.3723597952798094,69.69278711979518,0.18177222874056986,0.523097104085537
New York,USA,2000-10-18,14.755968796388355,68.68078594248017,2.4385516924636708,2.5631969724487336
New York,USA,2000-10-19,28.94295292768333,73.92737729039696,28.380068260800602,17.852837022842948
New York,USA,2000-10-20,33.3812262831643,69.86138732079894,14.227308442175266,16.904878033710947
New York,USA,2000-10-21,-7.483736068859178,83.0195340455393,11.516331470108213,9.895812562700389
New York,USA,2000-10-22,29.289216008872728,34.47909030281515,22.12857119830799,14.67842212197075
New York,USA,2000-10-23,25.140108878554784,66.76951301312025,29.85081472213689,13.861614515396905
New York,USA,2000-10-24,7.8124598024813245,79.4367972951317,17.42850744235478,2.8270679147293265
New York,USA,2000-10-25,8.808201459506346,36.63862712640594,4.450774707851663,19.92740895840634
New York,USA,2000-10-26,11.917986523178445,64.9514082780812,12.799847641380648,6.0539578675324135
New York,USA,2000-10-27,-9.434449278552256,36.652497891885126,13.555774571861889,8.483841474367779
New York,USA,2000-10-28,23.835449164314852,38.84780638566683,20.3468256813579,8.689069251993866
New York,USA,2000-10-29,-9.806558078016932,60.935763018609336,6.112187505863252,13.46402471898096
New York,USA,2000-10-30,36.969748454948224,74.36773430636799,13.480627452702942,10.074799247068555
New York,USA,2000-10-31,9.517675266154992,30.11135429028405,4.6622678381100435,8.21757818852401
